area_fips,2020,2023,difference,percentage_of_2023
51037,4677,5584,907,16.242836676217763
51041,272766,294280,21514,7.310724480086991
51043,7326,7746,420,5.4221533694810224
51045,1482,1508,26,1.7241379310344827
51047,31592,33188,1596,4.808967096540918
51049,2014,2690,676,25.130111524163567
51051,6632,6718,86,1.2801428996725217
51053,17476,20444,2968,14.517706906671885
51057,6978,7244,266,3.6720044174489237
51059,1201894,1267070,65176,5.143835778607339
51061,43470,46546,3076,6.608516306449534
51063,6203,7266,1063,14.629782548857692
51065,7304,9736,2432,24.979457682826624
51067,30048,31024,976,3.145951521402785
51069,68806,78472,9666,12.317769395453155
51071,9792,14980,5188,34.632843791722294
51073,18754,20118,1364,6.779998011730788
51075,37388,36828,-560,-1.5205821657434562
51077,6796,6750,-46,-0.6814814814814816
51079,7356,8006,650,8.118910816887334
51081,8750,8114,-636,-7.838304165639635
51083,22758,23630,872,3.690224291155311
51085,104510,120096,15586,12.977950972555288
51087,367752,375698,7946,2.1149966196253374
51089,31056,31384,328,1.0451185317359164
51091,702,1190,488,41.008403361344534
51093,22120,20788,-1332,-6.407542813161439
51095,53444,59202,5758,9.72602276950103
51097,2308,2204,-104,-4.71869328493648
51099,23899,27224,3325,12.21348809873641
51101,7730,8198,468,5.708709441327153
51103,8822,9680,858,8.863636363636363
51105,8184,8214,30,0.3652300949598247
51107,334254,385250,50996,13.237118754055807
51109,19216,20236,1020,5.040521842261316
51111,4680,4666,-14,-0.30004286326618085
51113,6392,6226,-166,-2.6662383552842917
51115,2988,3230,242,7.492260061919505
51117,21990,23788,1798,7.558432823272238
51119,6230,6696,466,6.959378733572281
51121,69312,87886,18574,21.134196572832987
51125,7494,8280,786,9.492753623188406
51127,10138,11524,1386,12.02707393266227
51131,7960,8454,494,5.843387745445943
51133,5158,4818,-340,-7.056870070568701
51135,10650,10926,276,2.5260845689181766
51137,18924,19318,394,2.039548607516306
51139,10302,10956,654,5.969331872946331
51141,7343,8430,1087,12.894424673784105
51143,24014,25656,1642,6.40006236357967
51145,14810,16372,1562,9.540679208404592
51147,17084,17410,326,1.8724870763928776
51149,28640,29448,808,2.743819614235262
51153,256292,283042,26750,9.450894213579609
51155,26662,29824,3162,10.60219957081545
51157,2884,3016,132,4.376657824933687
51159,5726,5534,-192,-3.469461510661366
51161,76480,75986,-494,-0.6501197589029558
51163,11348,11920,572,4.798657718120805
51165,66236,70232,3996,5.689714090443103
51167,12848,12742,-106,-0.8318945220530529
51169,9576,9930,354,3.564954682779456
51171,27210,27310,100,0.36616623947272064
51173,23376,23830,454,1.9051615610574903
51175,7150,7340,190,2.588555858310627
51177,71282,76084,4802,6.3114452447295095
51179,90202,92254,2052,2.2242937975589134
51181,4076,4248,172,4.048964218455744
51183,7076,6464,-612,-9.467821782178218
51185,27594,27844,250,0.8978595029449792
51187,25794,27258,1464,5.370900286154524
51191,37006,40072,3066,7.651227789978039
51193,6468,6344,-124,-1.9546027742749055
51195,22624,22022,-602,-2.733630006357279
51197,21790,23656,1866,7.888062225228272
51199,39610,43960,4350,9.895359417652411
51510,168322,162064,-6258,-3.861437456807187
51520,18344,21064,2720,12.913026965438663
51530,4460,5204,744,14.296694850115296
51540,62454,73460,11006,14.98230329430983
51550,201920,212778,10858,5.102971171831674
51570,18727,19706,979,4.968030041611692
51580,7404,7752,348,4.489164086687306
51590,49290,49496,206,0.4161952481008566
51595,6308,6732,424,6.2982768865121805
51600,36912,47488,10576,22.270889487870623
51610,21532,24768,3236,13.065245478036175
51620,8468,7906,-562,-7.108525170756387
51630,45694,49178,3484,7.084468664850137
51640,10892,11900,1008,8.470588235294118
51650,99730,100780,1050,1.0418733875769002
51660,51453,64014,12561,19.62227012840941
51670,14882,14830,-52,-0.3506405933917734
51678,7489,11032,3543,32.11566352429296
51680,98060,98052,-8,-0.008158936074735855
51683,45388,49612,4224,8.514069176812061
51685,6788,7910,1122,14.184576485461442
51690,17944,18228,284,1.5580425718674566
51700,202864,205068,2204,1.0747654436577136
51710,267200,284528,17328,6.090086037226565
51720,6372,6264,-108,-1.7241379310344827
51730,23600,23632,32,0.13540961408259986
51735,2937,3762,825,21.929824561403507
51740,87162,86842,-320,-0.3684852951336911
51750,8793,11848,3055,25.784942606347062
51760,293228,324142,30914,9.537178150316837
51770,126108,131998,5890,4.462188821042743
51775,37586,40726,3140,7.710062368020429
51790,21058,23104,2046,8.855609418282548
51800,65962,71470,5508,7.706730096544004
51810,339758,355564,15806,4.44533192336682
51820,18184,19038,854,4.485765311482299
51830,21376,24056,2680,11.140671765879615
51840,50206,50810,604,1.188742373548514
51999,307628,449142,141514,31.50763010361979
53000,6979262,7747500,768238,9.91594707970313
53001,15024,16698,1674,10.025152712899748
53003,12710,14178,1468,10.35406968542813
53005,172236,192754,20518,10.644655882627598
53007,77516,87146,9630,11.050421132352604
53009,44376,49140,4764,9.694749694749696
53011,313146,364308,51162,14.04361144965249
53013,2764,3220,456,14.161490683229813
53015,76708,82488,5780,7.007079817670449
53017,21996,23634,1638,6.9306930693069315
53019,3392,3480,88,2.528735632183908
53021,63018,70186,7168,10.212862964123898
53023,894,769,-125,-16.25487646293888
53025,72054,81966,9912,12.09281897372081
53027,42694,46716,4022,8.609469988868911
53029,32100,36460,4360,11.958310477235326
53031,16480,17988,1508,8.383366688903713
53033,2686672,2918996,232324,7.959037970589888
53035,171524,187710,16186,8.622875712535294
53037,28328,33698,5370,15.935663837616476
53039,13286,12972,-314,-2.4205982115325315
53041,52110,53990,1880,3.482126319688831
53043,5222,5606,384,6.849803781662504
53045,27776,30110,2334,7.751577548987047
53047,29736,32562,2826,8.678828081813156
53049,11588,12832,1244,9.694513715710723
53051,5412,6394,982,15.358148263997498
53053,608732,667704,58972,8.832057318811929
53055,10148,11416,1268,11.107217939733708
53057,95082,105408,10326,9.796220400728597
53059,3538,5026,1488,29.606048547552728
53061,539940,592118,52178,8.81209488649222
53063,435324,484562,49238,10.161341582707681
53065,21374,22800,1426,6.254385964912281
53067,225994,255934,29940,11.69832847531004
53069,1348,800,-548,-68.5
53071,52260,57190,4930,8.620388179751705
53073,167862,186208,18346,9.85242309675202
53075,27316,39236,11920,30.380263023753695
53077,207130,222640,15510,6.966403162055336
53999,42772,65664,22892,34.862329434697855
54000,1444443,1540811,96368,6.254368640930004
54001,7260,7918,658,8.31017933821672
54003,72884,77828,4944,6.352469548234568
54005,8570,9094,524,5.762040906091928
54007,7068,7286,218,2.9920395278616523
54009,14304,14174,-130,-0.9171722872865811
54011,99576,103910,4334,4.1709171398325475
54013,2112,2358,246,10.432569974554708
54015,2550,3356,806,24.016686531585222
54017,3146,2964,-182,-6.140350877192982
54019,18714,19648,934,4.753664495114006
54021,3450,3446,-4,-0.11607661056297155
54023,6450,7140,690,9.663865546218489
54025,24592,25702,1110,4.318730059917516
54027,7260,8312,1052,12.656400384985563
54029,16958,18492,1534,8.295479126108587
54031,10658,12312,1654,13.434048083170891
54033,68120,76100,7980,10.486202365308804
54035,14858,17612,2754,15.637065637065636
54037,28758,33500,4742,14.155223880597015
54039,181608,197634,16026,8.108928625641337
54041,10044,11298,1254,11.099309612320765
54043,4492,4794,302,6.299541093032958
54045,18452,21082,2630,12.475097239351106
54047,8040,7986,-54,-0.67618332081142
54049,33374,34720,1346,3.8767281105990787
54051,21420,21528,108,0.5016722408026756
54053,11102,11420,318,2.7845884413309983
54055,35096,38780,3684,9.499742135121195
54057,15406,17432,2026,11.622303809086738
54059,8106,10128,2022,19.964454976303315
54061,108776,119286,10510,8.810757339503377
54063,3846,4058,212,5.224248398225726
54065,5622,6132,510,8.317025440313111
54067,13146,13998,852,6.086583797685384
54069,52770,54796,2026,3.6973501715453683
54071,2858,2702,-156,-5.773501110288675
54073,4584,5180,596,11.505791505791505
54075,6614,6852,238,3.47343841214244
54077,14204,14278,74,0.5182798711304104
54079,38648,41366,2718,6.570613547357733
54081,60522,65736,5214,7.931726907630522
54083,21184,21026,-158,-0.7514505849900124
54085,6156,6162,6,0.09737098344693282
54087,5528,5832,304,5.212620027434842
54089,4018,4584,566,12.347294938917976
54091,5996,6684,688,10.293237582286057
54093,5162,5522,360,6.519377037305324
54095,3572,3888,316,8.127572016460906
54097,14116,15274,1158,7.581511064554144
54099,16216,16780,564,3.361144219308701
54101,3148,3056,-92,-3.0104712041884816
54103,8608,8730,122,1.3974799541809853
54105,931,1650,719,43.57575757575757
54107,67236,72302,5066,7.0067218057591765
54109,8334,9228,894,9.687906371911573
54999,61471,56412,-5059,-8.967950081542934
55000,5901748,6266613,364865,5.822363691518848
55001,7308,8064,756,9.375
55003,14582,15558,976,6.27329991001414
55005,41632,43080,1448,3.361188486536676
55007,5769,6346,577,9.092341632524425
55009,304982,316700,11718,3.700031575623618
55011,7418,7264,-154,-2.1200440528634363
55013,7362,9858,2496,25.319537431527696
55015,29596,32492,2896,8.912963190939308
55017,47628,52426,4798,9.151947506962195
55019,21646,22492,846,3.76133736439623
55021,39891,44258,4367,9.86714266347327
55023,12660,12340,-320,-2.593192868719611
55025,660826,715238,54412,7.607537630830577
55027,64272,67410,3138,4.655095683133066
55029,23912,26210,2298,8.767645936665396
55031,30538,31722,1184,3.7324254460626696
55033,31374,32907,1533,4.6585832801531595
55035,112114,117514,5400,4.5951971679970045
55037,1633,1617,-16,-0.9894867037724181
55039,90164,91616,1452,1.5848760041914076
55041,5548,6150,602,9.788617886178862
55043,31450,31171,-279,-0.8950627185525007
55045,30602,31550,948,3.004754358161648
55047,10734,11418,684,5.990541250656857
55049,19772,22128,2356,10.647143890093998
55051,3086,3410,324,9.501466275659824
55053,13095,13054,-41,-0.31407997548644095
55055,66306,67808,1502,2.2150778669183575
55057,17806,18912,1106,5.848138747884941
55059,139252,149976,10724,7.150477409718889
55061,12594,13244,650,4.907882814859559
55063,133448,139754,6306,4.512214319447028
55065,8360,10236,1876,18.327471668620554
55067,14288,14636,348,2.3776988248155235
55069,18227,18619,392,2.105376228583705
55071,64598,66426,1828,2.7519344834853823
55073,138570,141708,3138,2.2144127360487764
55075,36160,35794,-366,-1.0225177404034196
55077,7590,7556,-34,-0.4499735309687666
55078,2027,4128,2101,50.89631782945736
55079,911582,942258,30676,3.2555839271197486
55081,40694,42698,2004,4.693428263618904
55083,17160,18054,894,4.9518112329677635
55085,30274,32364,2090,6.457792609071808
55087,209210,216722,7512,3.4661917110399494
55089,81146,82424,1278,1.550519266233136
55091,3846,4327,481,11.116246822278715
55093,16964,18190,1226,6.73996701484332
55095,30716,32716,2000,6.11321677466683
55097,60779,61906,1127,1.8205020514974315
55099,9860,10302,442,4.29042904290429
55101,143508,153370,9862,6.43020147356067
55103,11468,11730,262,2.2335890878090363
55105,128838,137646,8808,6.399023582232684
55107,9364,9556,192,2.0092088740058602
55109,66632,72592,5960,8.210271104253913
55111,65526,71010,5484,7.722855935783693
55113,12648,13872,1224,8.823529411764707
55115,24198,24480,282,1.1519607843137256
55117,116860,120780,3920,3.245570458685213
55119,16176,15528,-648,-4.1731066460587325
55121,25480,24920,-560,-2.247191011235955
55123,16604,17946,1342,7.47798952412794
55125,14926,15708,782,4.978354978354979
55127,74476,80392,5916,7.358941188177928
55129,10910,10952,42,0.38349159970781593
55131,111004,115736,4732,4.088615469689638
55133,470828,497960,27132,5.448630412081291
55135,33916,36766,2850,7.7517271392047
55137,10494,11028,534,4.842219804134929
55139,181246,186484,5238,2.8088200596297805
55141,72370,73008,638,0.873876835415297
55999,127876,217180,89304,41.11980845381711
56000,585627,622526,36899,5.927302634749392
56001,31392,33780,2388,7.069271758436944
56003,8166,8242,76,0.9221062848823101
56005,45780,50314,4534,9.011408355527289
56007,13234,12162,-1072,-8.814339746752179
56009,11470,12516,1046,8.357302652604666
56011,4245,4501,256,5.687624972228393
56013,29370,31194,1824,5.847278322754375
56015,8076,8292,216,2.6049204052098407
56017,3744,3866,122,3.1557165028453182
56019,6198,6606,408,6.176203451407812
56021,91818,95874,4056,4.2305526002878775
56023,13356,14216,860,6.049521665728756
56025,72124,79124,7000,8.846873262221324
56027,980,913,-67,-7.338444687842278
56029,25292,26722,1430,5.351395853603772
56031,6784,6726,-58,-0.8623253047873922
56033,26512,28378,1866,6.5755162449785045
56035,7190,7362,172,2.3363216517250747
56037,39868,41914,2046,4.881423867920027
56039,39630,45504,5874,12.908755274261605
56041,15866,16468,602,3.6555744474131653
56043,7112,7302,190,2.6020268419611066
56045,4764,4868,104,2.1364009860312243
56999,3235,4272,1037,24.274344569288388
72000,1946539,2155019,208480,9.674160645451387
72001,2921,3778,857,22.683959767072526
72003,8816,10072,1256,12.470214455917395
72005,31714,40164,8450,21.03874116123892
72007,2734,3540,806,22.768361581920903
72009,10480,12402,1922,15.49750040316078
72011,8974,13496,4522,33.50622406639004
72013,35693,47724,12031,25.209538177856004
72015,4221,5754,1533,26.642335766423358
72017,18635,21516,2881,13.390035322550661
72019,4958,6876,1918,27.89412449098313
72021,95676,113218,17542,15.494002720415482
72023,10876,14174,3298,23.267955411316496
72025,86639,91336,4697,5.142550582464746
72027,6086,9722,3636,37.39971199341699
72029,8974,11954,2980,24.928894094027104
72031,81397,101866,20469,20.094045118096325
72033,19911,23526,3615,15.365978066819688
72035,16719,20548,3829,18.634416974888065
72037,2323,2982,659,22.09926224010731
72039,2443,3602,1159,32.17656857301499
72041,10427,12976,2549,19.64395807644883
72043,5824,7722,1898,24.579124579124578
72045,2659,3840,1181,30.755208333333332
72047,6234,8010,1776,22.172284644194757
72049,378,1066,688,64.54033771106941
72051,17007,23300,6293,27.008583690987127
72053,15302,20020,4718,23.566433566433567
72054,1750,2398,648,27.022518765638033
72055,4874,6952,2078,29.890678941311855
72057,17037,19698,2661,13.50898568382577
72059,3491,4556,1065,23.375768217734855
72061,100321,116064,15743,13.564068100358423
72063,14287,18340,4053,22.099236641221374
72065,17047,20354,3307,16.24742065441682
72067,4723,7360,2637,35.828804347826086
72069,26856,34990,8134,23.246641897685052
72071,10493,14758,4265,28.899579888873834
72073,4489,6240,1751,28.060897435897438
72075,11615,14344,2729,19.02537646402677
72077,14716,16398,1682,10.257348457128918
72079,5946,7428,1482,19.951534733441033
72081,7173,8704,1531,17.589613970588236
72083,1832,2604,772,29.64669738863287
72085,13193,14830,1637,11.038435603506407
72087,2421,3488,1067,30.590596330275226
72089,3360,4574,1214,26.541320507214692
72091,26019,29954,3935,13.136809774988315
72093,2235,3120,885,28.365384615384613
72095,1974,2820,846,30.0
72097,51833,64146,12313,19.195273282823557
72099,8487,10666,2179,20.42940183761485
72101,3857,5188,1331,25.655358519660755
72103,4435,4530,95,2.097130242825607
72105,6086,7920,1834,23.156565656565657
72107,5692,6050,358,5.917355371900826
72109,2231,3242,1011,31.184454040715607
72111,4105,5502,1397,25.390766993820428
72113,82028,98366,16338,16.60939755606612
72115,3913,5410,1497,27.670979667282808
72117,3254,5142,1888,36.717230649552704
72119,8164,12300,4136,33.6260162601626
72121,5699,6994,1295,18.515870746354018
72123,5624,7684,2060,26.808953669963557
72125,15440,15614,174,1.1143845267068015
72127,419957,533266,113309,21.248120075159488
72129,6232,10116,3884,38.3946223803875
72131,10170,13260,3090,23.30316742081448
72133,11768,13302,1534,11.532100436024658
72135,6621,9186,2565,27.92292619203135
72137,24901,29400,4499,15.302721088435375
72139,19421,20972,1551,7.395575052450887
72141,5209,7748,2539,32.769747031491995
72143,8024,9108,1084,11.901624945103206
72145,14453,17546,3093,17.6279493901744
72147,2045,3000,955,31.833333333333336
72149,5365,7028,1663,23.662492885600457
72151,4139,5894,1755,29.776043434000677
72153,10104,13922,3818,27.42422065795144
72999,2460,6066,3606,59.446092977250245
78000,80762,83408,2646,3.172357567619413
78010,32300,30206,-2094,-6.932397536913196
78020,1690,3944,2254,57.1501014198783
78030,17992,38368,20376,53.106755629691406
C1010,20999,20976,-23,-0.10964912280701754
C1014,21347,23358,2011,8.609469988868911
C1018,138894,148194,9300,6.275557714887242
C1022,19081,19882,801,4.028769741474701
C1026,1718,1889,171,9.052408681842245
C1030,23241,25876,2635,10.183181326325553
C1038,104796,124010,19214,15.49391178130796
C1042,576536,638232,61696,9.666704270547386
