area_fips,2020,2023,difference,percentage_of_2023
32003,2064656,2241558,176902,7.891921600957905
32005,38788,40010,1222,3.0542364408897775
32007,44084,43440,-644,-1.4825046040515653
32009,264,662,398,60.12084592145015
32011,8575,221,-8354,-3780.0904977375567
32013,15416,15444,28,0.1813001813001813
32015,6868,7276,408,5.607476635514018
32017,2478,2584,106,4.102167182662539
32019,25120,27348,2228,8.146848032762907
32021,3526,2314,-1212,-52.37683664649957
32023,25750,27554,1804,6.547143790375263
32027,3029,3834,805,20.996348461137192
32029,34568,39070,4502,11.522907601740465
32031,449968,483070,33102,6.8524230442792975
32033,8408,8568,160,1.8674136321195145
32510,51788,63378,11590,18.28710278014453
32999,8174,1056,-7118,-674.0530303030303
33000,1410305,1465433,55128,3.7618915364946743
33001,50592,50276,-316,-0.6285305115761
33003,39346,35148,-4198,-11.943780584955046
33005,62584,63508,924,1.4549348113623481
33007,12899,24184,11285,46.66308303010255
33009,108054,109274,1220,1.1164595420685617
33011,411752,407984,-3768,-0.9235656300247068
33013,155398,155470,72,0.04631118543770502
33015,299594,313058,13464,4.300800490643907
33017,97080,94480,-2600,-2.75190516511431
33019,27000,25281,-1719,-6.799572801708793
33999,24141,94661,70520,74.49741709891084
34000,8669832,9179555,509723,5.552807298393005
34001,246796,248142,1346,0.5424313497916515
34003,878744,894290,15546,1.7383622762191235
34005,400616,425520,24904,5.852603872908442
34007,404264,417064,12800,3.0690733316709187
34009,65504,76220,10716,14.059302020467069
34011,116590,119792,3202,2.672966475223721
34013,686926,700174,13248,1.892101106296435
34015,208032,252756,44724,17.694535441295162
34017,539060,559942,20882,3.7293148218922676
34019,93148,92854,-294,-0.3166261011911172
34021,518044,533830,15786,2.9571211809002866
34023,848792,876388,27596,3.1488336216379045
34025,520566,545294,24728,4.534801409881642
34027,586948,605766,18818,3.1064800599571454
34029,332724,374390,41666,11.129036566147601
34031,333538,348880,15342,4.397500573263013
34033,39996,44664,4668,10.45137023105857
34035,375422,386834,11412,2.950102628000641
34037,75918,77708,1790,2.3034951356359707
34039,458748,464676,5928,1.2757276037497096
34041,63412,66580,3168,4.758185641333734
34999,270892,472792,201900,42.703768253269935
35000,1859112,1925616,66504,3.4536480793678495
35001,668310,696254,27944,4.013477839983684
35003,1188,1364,176,12.903225806451612
35005,43164,42860,-304,-0.7092860475968269
35006,15072,14086,-986,-6.999858015050404
35007,8798,8386,-412,-4.912950155020272
35009,34996,36330,1334,3.671896504266446
35011,874,962,88,9.147609147609149
35013,147706,158232,10526,6.652257444764649
35015,68204,64138,-4066,-6.339455548972528
35017,18674,19036,362,1.9016600126076908
35019,2882,2762,-120,-4.344677769732078
35021,314,330,16,4.848484848484849
35023,3118,2684,-434,-16.1698956780924
35025,65506,67360,1854,2.752375296912114
35027,13018,13670,652,4.769568397951719
35028,33459,44594,11135,24.969726869085527
35029,14726,15438,712,4.6119963725871225
35031,42218,40748,-1470,-3.6075390203200155
35033,1332,1330,-2,-0.15037593984962408
35035,36550,35642,-908,-2.5475562538578083
35037,5128,5030,-98,-1.94831013916501
35039,19630,19264,-366,-1.8999169435215946
35041,12038,12206,168,1.3763722759298707
35043,64646,69824,5178,7.415788267644363
35045,91146,93028,1882,2.023046824611945
35047,15448,15614,166,1.0631484565133855
35049,123408,124600,1192,0.956661316211878
35051,7020,7102,82,1.1546043368065333
35053,10236,9946,-290,-2.9157450231248743
35055,23490,23154,-336,-1.4511531484840632
35057,6702,6356,-346,-5.443675267463814
35059,2514,2450,-64,-2.612244897959184
35061,31000,34958,3958,11.32215801819326
35999,44106,51800,7694,14.853281853281853
36000,20321431,20691562,370131,1.7888016380783627
36001,464004,462744,-1260,-0.27228878170219384
36003,25840,27786,1946,7.003526956021018
36005,644442,654364,9922,1.5162814580264197
36007,164320,166100,1780,1.0716435881998796
36009,58036,56372,-1664,-2.9518200525083373
36011,49542,49960,418,0.8366693354683747
36013,93718,92274,-1444,-1.564904523484405
36015,70912,68164,-2748,-4.0314535531952345
36017,33914,34748,834,2.4001381374467594
36019,66658,66298,-360,-0.5430028055144952
36021,41622,41956,334,0.7960720755076747
36023,35690,34384,-1306,-3.7982782689623082
36025,28622,28612,-10,-0.034950370473927024
36027,224416,223192,-1224,-0.5484067529302126
36029,930292,934524,4232,0.4528508631131999
36031,29030,28928,-102,-0.35259955752212385
36033,34974,34594,-380,-1.0984563797190265
36035,32844,32956,112,0.33984706881903143
36037,45094,45858,764,1.6660124732871036
36039,30038,28832,-1206,-4.1828523862375135
36041,3016,2930,-86,-2.9351535836177476
36043,32276,30678,-1598,-5.208944520503292
36045,77088,78972,1884,2.385655675429266
36047,1624654,1795620,170966,9.521279558035664
36049,12940,14304,1364,9.53579418344519
36051,39684,38470,-1214,-3.155705744736158
36053,40650,41752,1102,2.639394520022993
36055,773368,765650,-7718,-1.0080323907790767
36057,37724,37852,128,0.33815914614815595
36059,1246732,1276668,29936,2.344853947933214
36061,5004048,4916256,-87792,-1.7857491554548828
36063,140430,135002,-5428,-4.020681175093702
36065,207702,204086,-3616,-1.7718020834354147
36067,491424,486562,-4862,-0.9992560043735433
36069,102840,105822,2982,2.8179395588818963
36071,297478,312312,14834,4.749737442045134
36073,22744,22476,-268,-1.192382986296494
36075,64092,64372,280,0.4349717268377556
36077,45550,43866,-1684,-3.8389641179957144
36079,52210,53756,1546,2.8759580325917105
36081,1429596,1505938,76342,5.069398607379587
36083,108294,114170,5876,5.146711044932994
36085,260860,274824,13964,5.081070066660845
36087,258546,271904,13358,4.912763328233495
36089,69746,70220,474,0.6750213614354884
36091,174694,179788,5094,2.8333370414043206
36093,122718,115734,-6984,-6.034527450878739
36095,15624,16078,454,2.823734295310362
36097,9178,9552,374,3.9154103852596314
36099,23560,20462,-3098,-15.140259994135471
36101,72926,70258,-2668,-3.7974323208744916
36103,1298480,1347398,48918,3.6305531105137456
36105,57034,60886,3852,6.32657753835036
36107,26250,26270,20,0.07613247049866768
36109,97080,95308,-1772,-1.8592353212741848
36111,117518,117114,-404,-0.3449630274775006
36113,71132,70242,-890,-1.2670482047777682
36115,30440,29604,-836,-2.8239427104445345
36117,55834,55282,-552,-0.9985166962121487
36119,846796,860894,14098,1.637599983273202
36121,26344,24664,-1680,-6.811547194291275
36123,12976,13886,910,6.5533630995247005
36999,275864,375652,99788,26.56394748330902
37000,9695131,10559658,864527,8.187073861672415
37001,125390,136878,11488,8.39287540729701
37003,16802,17386,584,3.359024502473254
37005,6098,6868,770,11.211415259172975
37007,14434,13512,-922,-6.82356423919479
37009,14422,14950,528,3.5317725752508364
37011,12754,14536,1782,12.259218492019814
37013,30920,31050,130,0.4186795491143317
37015,11272,10388,-884,-8.509819021948402
37017,26966,27112,146,0.5385069341988787
37019,64940,80010,15070,18.83514560679915
37021,265580,281742,16162,5.736453918833543
37023,60292,60062,-230,-0.38293763111451495
37025,154660,174554,19894,11.397046186280463
37027,50846,51902,1056,2.034603676158915
37029,2482,2588,106,4.095826893353941
37031,45700,49722,4022,8.088974699328265
37033,5772,5862,90,1.5353121801432956
37035,175078,181890,6812,3.7451206773324537
37037,31430,36110,4680,12.96039878150097
37039,15880,16052,172,1.071517567904311
37041,9152,10558,1406,13.316916082591401
37043,4108,4422,314,7.100859339665309
37045,71618,74538,2920,3.9174649172234295
37047,30332,30274,-58,-0.19158353702847328
37049,79014,83242,4228,5.079166766776387
37051,240728,251058,10330,4.114587067530212
37053,12274,14056,1782,12.67785998861696
37055,32266,37010,4744,12.818157254796
37057,88374,93776,5402,5.760535744753454
37059,26284,27724,1440,5.194055691819362
37061,37884,39776,1892,4.756637168141593
37063,439960,471746,31786,6.7379479635227435
37065,31440,30996,-444,-1.4324428958575302
37067,381672,389864,8192,2.1012455625551474
37069,24464,28026,3562,12.709626775137373
37071,147514,157238,9724,6.184255714267543
37073,3136,2854,-282,-9.880868955851437
37075,3748,3736,-12,-0.32119914346895073
37077,41342,40902,-440,-1.0757420175052566
37079,6942,9302,2360,25.37088798107934
37081,568472,583538,15066,2.581837001189297
37083,30856,30762,-94,-0.3055718093752032
37085,51926,57220,5294,9.252009786787836
37087,35228,35142,-86,-0.24472141596949518
37089,80020,87154,7134,8.185510705188518
37091,18304,17060,-1244,-7.291910902696366
37093,17262,18476,1214,6.570686295735008
37095,3188,3442,254,7.3794305636257995
37097,153528,168914,15386,9.10877724759345
37099,27270,29278,2008,6.85839196666439
37101,103656,120890,17234,14.255935147654894
37103,3212,3358,146,4.3478260869565215
37105,52236,52868,632,1.1954301278656276
37107,57266,59064,1798,3.044155492347284
37109,49936,56560,6624,11.711456859971712
37111,31462,31456,-6,-0.019074262461851475
37113,22110,25372,3262,12.85669241683746
37115,7838,8356,518,6.199138343705122
37117,12844,12356,-488,-3.949498219488508
37119,1448176,1586980,138804,8.746424025507569
37121,9178,10288,1110,10.789269051321929
37123,18408,18026,-382,-2.1191612115832688
37125,73274,79902,6628,8.295161572926837
37127,80946,80134,-812,-1.013302717947438
37129,235812,260462,24650,9.463952515146163
37131,10788,10000,-788,-7.88
37133,98222,109972,11750,10.684537882370059
37135,108874,157382,48508,30.821822063514254
37137,6258,7244,986,13.61126449475428
37139,30116,32386,2270,7.009201506823937
37141,24704,28460,3756,13.197470133520731
37143,4204,5032,828,16.454689984101748
37145,19198,19030,-168,-0.882816605359958
37147,154110,164386,10276,6.25114060808098
37149,10148,11036,888,8.04639362087713
37151,89204,86302,-2902,-3.362610368241756
37153,27062,29142,2080,7.137464827396885
37155,78998,77562,-1436,-1.851422088135943
37157,49496,50312,816,1.6218794720941325
37159,95926,103216,7290,7.062858471554797
37161,36616,36490,-126,-0.3453000822143053
37163,35924,34356,-1568,-4.5639771801141
37165,23494,23508,14,0.05955419431682832
37167,38408,47330,8922,18.850623283329814
37169,15454,15412,-42,-0.2725149234362834
37171,56150,58990,2840,4.814375317850484
37173,19310,21618,2308,10.676288278286613
37175,18276,19420,1144,5.890834191555098
37177,1858,2020,162,8.01980198019802
37179,130116,148558,18442,12.414006650601111
37181,28772,28408,-364,-1.281329203041397
37183,1147136,1307914,160778,12.29270426037186
37185,6004,6046,42,0.6946741647370162
37187,6322,6276,-46,-0.7329509241555131
37189,41411,51570,10159,19.69943765755284
37191,83268,84398,1130,1.338894286594469
37193,41248,38182,-3066,-8.029961762086847
37195,72450,72714,264,0.36306625959237565
37197,19670,20216,546,2.7008310249307477
37199,8818,9070,252,2.778390297684675
37999,261699,462248,200549,43.385585226977724
38000,901661,930358,28697,3.084511553616995
38001,1721,1674,-47,-2.807646356033453
38003,8918,9210,292,3.1704668838219328
38005,3908,4164,256,6.147934678194044
38007,599,1044,445,42.62452107279693
38009,4482,4930,448,9.087221095334685
38011,2852,2748,-104,-3.7845705967976713
38013,1090,1426,336,23.56241234221599
38015,110440,115026,4586,3.9869246952862833
38017,238940,256068,17128,6.6888482746770395
38019,2395,2436,41,1.6830870279146142
38021,3408,3554,146,4.108047270680923
38023,1330,1572,242,15.394402035623408
38025,4106,4086,-20,-0.4894762604013705
38027,1253,1460,207,14.178082191780822
38029,1621,1878,257,13.684771033013845
38031,3058,3118,60,1.9243104554201411
38033,1089,1326,237,17.873303167420815
38035,78906,80858,1952,2.4141086843602366
38037,971,1248,277,22.195512820512818
38039,1451,1594,143,8.971141781681306
38041,1350,1326,-24,-1.809954751131222
38043,1123,1664,541,32.512019230769226
38045,2266,2794,528,18.89763779527559
38047,1077,1300,223,17.153846153846153
38049,2082,2748,666,24.23580786026201
38051,1751,2006,255,12.711864406779661
38053,23344,22388,-956,-4.270144720385921
38055,6700,6806,106,1.5574493094328532
38057,7932,8326,394,4.7321643045880375
38059,23028,24744,1716,6.935014548981572
38061,12352,10732,-1620,-15.095042862467386
38063,1612,1978,366,18.503538928210315
38065,1252,1366,114,8.345534407027818
38067,6116,6556,440,6.7114093959731544
38069,3158,3178,20,0.6293266205160478
38071,11074,11212,138,1.2308241170174812
38073,3502,4040,538,13.316831683168317
38075,1502,1428,-74,-5.182072829131653
38077,13058,15934,2876,18.04945399774068
38079,8592,9272,680,7.333908541846419
38081,7368,5638,-1730,-30.68463994324229
38083,337,482,145,30.08298755186722
38085,1900,2916,1016,34.84224965706447
38087,149,196,47,23.97959183673469
38089,38990,38840,-150,-0.3861997940267765
38091,1096,1088,-8,-0.7352941176470588
38093,21594,22096,502,2.271904417089066
38095,1188,1300,112,8.615384615384615
38097,5954,7078,1124,15.880192144673636
38099,8051,9472,1421,15.002111486486486
38101,62162,63126,964,1.527104521116497
38103,2527,2862,335,11.705101327742836
38105,57420,53562,-3858,-7.20286770471603
38999,2525,6242,3717,59.54822172380647
39000,11450464,11770174,319710,2.7162725037030038
39001,11764,13404,1640,12.235153685467024
39003,99720,99342,-378,-0.38050371444102193
39005,37166,37008,-158,-0.4269347168179853
39007,59836,59222,-614,-1.0367768734591876
39009,34244,42368,8124,19.17484894259819
39011,43830,44074,244,0.5536143758224804
39013,41946,41718,-228,-0.5465266791313103
39015,15256,15826,570,3.6016681410337417
39017,309908,324708,14800,4.5579412887886965
39019,12470,11914,-556,-4.666778579822059
39021,21288,21002,-286,-1.3617750690410437
39023,92448,94344,1896,2.009666751462732
39025,116814,123672,6858,5.545313409664273
39027,35382,38608,3226,8.355781185246581
39029,58588,56428,-2160,-3.827886864677111
39031,19254,19442,188,0.9669787058944553
39033,25224,25284,60,0.23730422401518747
39035,1444256,1420516,-23740,-1.6712236961780085
39037,35832,36610,778,2.1251024310297733
39039,30296,31154,858,2.7540604737754384
39041,175754,192414,16660,8.658413628945919
39043,68554,67218,-1336,-1.9875628551875986
39045,87710,93674,5964,6.366761321177701
39047,22196,21850,-346,-1.5835240274599542
39049,1525572,1562398,36826,2.357017866126301
39051,35236,36522,1286,3.5211653250095836
39053,22120,22830,710,3.1099430573806397
39055,69374,71690,2316,3.230576091505091
39057,144188,159428,15240,9.559174047218807
39059,28922,28810,-112,-0.388753904894134
39061,1031990,1032852,862,0.08345823022078672
39063,91140,89076,-2064,-2.317122457227536
39065,16294,15250,-1044,-6.845901639344262
39067,7158,7420,262,3.5309973045822103
39069,20654,21160,506,2.391304347826087
39071,20204,21712,1508,6.945467943994105
39073,12760,14444,1684,11.658820271392965
39075,39404,42808,3404,7.951784713137731
39077,40192,42950,2758,6.421420256111758
39079,20542,20768,226,1.0882126348228043
39081,40682,40378,-304,-0.752885234533657
39083,39726,40754,1028,2.5224517838739757
39085,190092,194866,4774,2.4498886414253898
39087,26706,27696,990,3.5745233968804158
39089,132006,142082,10076,7.091679452710406
39091,37580,38476,896,2.3287243996257407
39093,192052,196092,4040,2.060257430185831
39095,412992,395328,-17664,-4.468188440990772
39097,37152,48478,11326,23.363175048475597
39099,191274,188842,-2432,-1.2878491013651623
39101,48550,46512,-2038,-4.381664946680427
39103,118996,124796,5800,4.647584858489054
39105,7286,6908,-378,-5.471916618413434
39107,40010,40966,956,2.333642532832105
39109,80568,83868,3300,3.9347546143940475
39111,5822,5754,-68,-1.1817865832464372
39113,506880,505312,-1568,-0.31030333734405674
39115,5348,5908,560,9.47867298578199
39117,10818,10514,-304,-2.8913829180140764
39119,66804,71194,4390,6.166249964884681
39121,5826,6062,236,3.8931045859452325
39123,24124,26080,1956,7.5
39125,9740,9868,128,1.2971220105391164
39127,12758,12486,-272,-2.178439852634951
39129,27604,34788,7184,20.65079912613545
39131,18824,20922,2098,10.027722015103718
39133,97453,113834,16381,14.390252472899135
39135,21134,22570,1436,6.362428001772264
39137,23114,24784,1670,6.738218205293737
39139,98806,97950,-856,-0.8739152628892293
39141,58422,60066,1644,2.736989311757067
39143,49784,50952,1168,2.2923535876903753
39145,46772,49782,3010,6.0463621389257165
39147,37968,38204,236,0.6177363626845357
39149,53780,54188,408,0.7529342289805862
39151,313586,317568,3982,1.2539046755340588
39153,529814,524398,-5416,-1.0328033287693699
39155,123624,131514,7890,5.999361284730142
39157,71260,74926,3666,4.89282758988869
39159,65460,68600,3140,4.577259475218659
39161,22742,23582,840,3.5620388431854804
39163,4590,4474,-116,-2.592758158247653
39165,189610,200910,11300,5.624408939326067
39167,48996,49942,946,1.894197268831845
39169,96328,96940,612,0.6313183412420054
39171,34764,32872,-1892,-5.75565831102458
39173,134530,154078,19548,12.68708056958164
39175,19430,20834,1404,6.73898435250072
39999,241762,375794,134032,35.66634911680335
40000,3550323,3741889,191566,5.119499803441524
40001,8890,8900,10,0.11235955056179776
40003,2934,2542,-392,-15.420928402832415
40005,6792,6668,-124,-1.859628074385123
40007,2882,2822,-60,-2.1261516654854713
40009,17962,19870,1908,9.602415702063412
